513336,390726,390724,"1",1,"TF","",1322,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513337,390727,390725,"1",1,"FT","",1377,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513338,390728,390726,"1",1,"TF","",82,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513339,390729,390727,"1",1,"FT","",65,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513340,390730,390729,"1",1,"FT","",1044,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513341,390731,390728,"1",1,"TF","",1032,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513342,390731,390732,"1",1,"FT","",17,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513343,390730,390733,"1",1,"TF","",51,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513344,390732,390734,"1",1,"FT","",57,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513345,390734,390735,"1",1,"FT","",489,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513346,390733,390736,"1",1,"TF","",811,"F","NNNNNYY",100,0,128,0,0,0,"","","M1/M7","E60/E71","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
